combination,generation,Cmax,percentage
hard_nearest_roulette,49,1187,-0.04214223002633889
hard_nearest_roulette,50,1187,-0.04214223002633889
hard_nearest_roulette,51,1187,-0.04214223002633889
hard_nearest_roulette,52,1187,-0.04214223002633889
hard_nearest_roulette,53,1187,-0.04214223002633889
hard_nearest_roulette,54,1187,-0.04214223002633889
hard_nearest_roulette,55,1187,-0.04214223002633889
hard_nearest_roulette,56,1187,-0.04214223002633889
hard_nearest_roulette,57,1187,-0.04214223002633889
hard_nearest_roulette,58,1187,-0.04214223002633889
hard_nearest_roulette,59,1187,-0.04214223002633889
hard_nearest_roulette,60,1187,-0.04214223002633889
hard_nearest_roulette,61,1187,-0.04214223002633889
hard_nearest_roulette,62,1187,-0.04214223002633889
hard_nearest_roulette,63,1187,-0.04214223002633889
hard_nearest_roulette,64,1187,-0.04214223002633889
hard_nearest_roulette,65,1187,-0.04214223002633889
hard_nearest_roulette,66,1187,-0.04214223002633889
hard_nearest_roulette,67,1187,-0.04214223002633889
hard_nearest_roulette,68,1187,-0.04214223002633889
hard_nearest_roulette,69,1187,-0.04214223002633889
hard_nearest_roulette,70,1187,-0.04214223002633889
hard_nearest_roulette,71,1187,-0.04214223002633889
hard_nearest_roulette,72,1187,-0.04214223002633889
hard_nearest_roulette,73,1187,-0.04214223002633889
hard_nearest_roulette,74,1187,-0.04214223002633889
hard_nearest_roulette,75,1187,-0.04214223002633889
hard_nearest_roulette,76,1187,-0.04214223002633889
hard_nearest_roulette,77,1187,-0.04214223002633889
hard_nearest_roulette,78,1187,-0.04214223002633889
hard_nearest_roulette,79,1187,-0.04214223002633889
hard_nearest_roulette,80,1187,-0.04214223002633889
hard_nearest_roulette,81,1187,-0.04214223002633889
hard_nearest_roulette,82,1187,-0.04214223002633889
hard_nearest_roulette,83,1187,-0.04214223002633889
hard_nearest_roulette,84,1187,-0.04214223002633889
hard_nearest_roulette,85,1187,-0.04214223002633889
hard_nearest_roulette,86,1187,-0.04214223002633889
hard_nearest_roulette,87,1187,-0.04214223002633889
hard_nearest_roulette,88,1187,-0.04214223002633889
hard_nearest_roulette,89,1187,-0.04214223002633889
hard_nearest_roulette,90,1187,-0.04214223002633889
hard_nearest_roulette,91,1187,-0.04214223002633889
hard_nearest_roulette,92,1187,-0.04214223002633889
hard_nearest_roulette,93,1187,-0.04214223002633889
hard_nearest_roulette,94,1187,-0.04214223002633889
hard_nearest_roulette,95,1187,-0.04214223002633889
hard_nearest_roulette,96,1187,-0.04214223002633889
hard_nearest_roulette,97,1187,-0.04214223002633889
hard_nearest_roulette,98,1187,-0.04214223002633889
hard_nearest_roulette,99,1187,-0.04214223002633889
hard_nearest_tournament,0,1270,-0.11501316944688324
hard_nearest_tournament,1,1214,-0.06584723441615452
hard_nearest_tournament,2,1214,-0.06584723441615452
hard_nearest_tournament,3,1214,-0.06584723441615452
hard_nearest_tournament,4,1191,-0.0456540825285338
hard_nearest_tournament,5,1191,-0.0456540825285338
hard_nearest_tournament,6,1181,-0.03687445127304653
hard_nearest_tournament,7,1181,-0.03687445127304653
hard_nearest_tournament,8,1181,-0.03687445127304653
hard_nearest_tournament,9,1181,-0.03687445127304653
hard_nearest_tournament,10,1172,-0.02897278314310799
hard_nearest_tournament,11,1172,-0.02897278314310799
hard_nearest_tournament,12,1172,-0.02897278314310799
hard_nearest_tournament,13,1172,-0.02897278314310799
hard_nearest_tournament,14,1172,-0.02897278314310799
hard_nearest_tournament,15,1172,-0.02897278314310799
hard_nearest_tournament,16,1172,-0.02897278314310799
hard_nearest_tournament,17,1172,-0.02897278314310799
hard_nearest_tournament,18,1172,-0.02897278314310799
hard_nearest_tournament,19,1172,-0.02897278314310799
hard_nearest_tournament,20,1172,-0.02897278314310799
hard_nearest_tournament,21,1172,-0.02897278314310799
hard_nearest_tournament,22,1172,-0.02897278314310799
hard_nearest_tournament,23,1172,-0.02897278314310799
hard_nearest_tournament,24,1172,-0.02897278314310799
hard_nearest_tournament,25,1172,-0.02897278314310799
hard_nearest_tournament,26,1172,-0.02897278314310799
hard_nearest_tournament,27,1172,-0.02897278314310799
hard_nearest_tournament,28,1172,-0.02897278314310799
hard_nearest_tournament,29,1172,-0.02897278314310799
hard_nearest_tournament,30,1172,-0.02897278314310799
hard_nearest_tournament,31,1172,-0.02897278314310799
hard_nearest_tournament,32,1172,-0.02897278314310799
hard_nearest_tournament,33,1172,-0.02897278314310799
hard_nearest_tournament,34,1172,-0.02897278314310799
hard_nearest_tournament,35,1172,-0.02897278314310799
hard_nearest_tournament,36,1172,-0.02897278314310799
hard_nearest_tournament,37,1172,-0.02897278314310799
hard_nearest_tournament,38,1172,-0.02897278314310799
hard_nearest_tournament,39,1172,-0.02897278314310799
hard_nearest_tournament,40,1172,-0.02897278314310799
hard_nearest_tournament,41,1172,-0.02897278314310799
hard_nearest_tournament,42,1172,-0.02897278314310799
hard_nearest_tournament,43,1172,-0.02897278314310799
hard_nearest_tournament,44,1172,-0.02897278314310799
hard_nearest_tournament,45,1172,-0.02897278314310799
hard_nearest_tournament,46,1172,-0.02897278314310799
hard_nearest_tournament,47,1172,-0.02897278314310799
hard_nearest_tournament,48,1172,-0.02897278314310799
hard_nearest_tournament,49,1172,-0.02897278314310799
hard_nearest_tournament,50,1172,-0.02897278314310799
hard_nearest_tournament,51,1172,-0.02897278314310799
hard_nearest_tournament,52,1172,-0.02897278314310799
hard_nearest_tournament,53,1172,-0.02897278314310799
hard_nearest_tournament,54,1172,-0.02897278314310799
hard_nearest_tournament,55,1172,-0.02897278314310799
hard_nearest_tournament,56,1172,-0.02897278314310799
hard_nearest_tournament,57,1172,-0.02897278314310799
hard_nearest_tournament,58,1172,-0.02897278314310799
hard_nearest_tournament,59,1172,-0.02897278314310799
hard_nearest_tournament,60,1171,-0.028094820017559263
hard_nearest_tournament,61,1171,-0.028094820017559263
hard_nearest_tournament,62,1171,-0.028094820017559263
hard_nearest_tournament,63,1171,-0.028094820017559263
hard_nearest_tournament,64,1171,-0.028094820017559263
hard_nearest_tournament,65,1171,-0.028094820017559263
hard_nearest_tournament,66,1171,-0.028094820017559263
hard_nearest_tournament,67,1171,-0.028094820017559263
hard_nearest_tournament,68,1171,-0.028094820017559263
hard_nearest_tournament,69,1171,-0.028094820017559263
hard_nearest_tournament,70,1171,-0.028094820017559263
hard_nearest_tournament,71,1171,-0.028094820017559263
hard_nearest_tournament,72,1171,-0.028094820017559263
hard_nearest_tournament,73,1171,-0.028094820017559263
hard_nearest_tournament,74,1171,-0.028094820017559263
hard_nearest_tournament,75,1171,-0.028094820017559263
hard_nearest_tournament,76,1171,-0.028094820017559263
hard_nearest_tournament,77,1171,-0.028094820017559263
hard_nearest_tournament,78,1171,-0.028094820017559263
hard_nearest_tournament,79,1171,-0.028094820017559263
hard_nearest_tournament,80,1171,-0.028094820017559263
hard_nearest_tournament,81,1171,-0.028094820017559263
hard_nearest_tournament,82,1171,-0.028094820017559263
hard_nearest_tournament,83,1171,-0.028094820017559263
hard_nearest_tournament,84,1171,-0.028094820017559263
hard_nearest_tournament,85,1171,-0.028094820017559263
hard_nearest_tournament,86,1171,-0.028094820017559263
hard_nearest_tournament,87,1171,-0.028094820017559263
hard_nearest_tournament,88,1171,-0.028094820017559263
hard_nearest_tournament,89,1171,-0.028094820017559263
hard_nearest_tournament,90,1171,-0.028094820017559263
hard_nearest_tournament,91,1171,-0.028094820017559263
hard_nearest_tournament,92,1171,-0.028094820017559263
hard_nearest_tournament,93,1171,-0.028094820017559263
hard_nearest_tournament,94,1171,-0.028094820017559263
hard_nearest_tournament,95,1171,-0.028094820017559263
hard_nearest_tournament,96,1171,-0.028094820017559263
hard_nearest_tournament,97,1171,-0.028094820017559263
hard_nearest_tournament,98,1171,-0.028094820017559263
hard_nearest_tournament,99,1171,-0.028094820017559263
mid_simple_roulette,0,1204,-0.05706760316066725
mid_simple_roulette,1,1204,-0.05706760316066725
mid_simple_roulette,2,1204,-0.05706760316066725
mid_simple_roulette,3,1204,-0.05706760316066725
mid_simple_roulette,4,1204,-0.05706760316066725
mid_simple_roulette,5,1204,-0.05706760316066725
mid_simple_roulette,6,1204,-0.05706760316066725
mid_simple_roulette,7,1204,-0.05706760316066725
mid_simple_roulette,8,1204,-0.05706760316066725
mid_simple_roulette,9,1204,-0.05706760316066725
mid_simple_roulette,10,1204,-0.05706760316066725
mid_simple_roulette,11,1204,-0.05706760316066725
mid_simple_roulette,12,1204,-0.05706760316066725
mid_simple_roulette,13,1204,-0.05706760316066725
mid_simple_roulette,14,1204,-0.05706760316066725
mid_simple_roulette,15,1204,-0.05706760316066725
mid_simple_roulette,16,1204,-0.05706760316066725
mid_simple_roulette,17,1204,-0.05706760316066725
mid_simple_roulette,18,1204,-0.05706760316066725
mid_simple_roulette,19,1204,-0.05706760316066725
mid_simple_roulette,20,1204,-0.05706760316066725
mid_simple_roulette,21,1204,-0.05706760316066725
mid_simple_roulette,22,1204,-0.05706760316066725
mid_simple_roulette,23,1204,-0.05706760316066725
mid_simple_roulette,24,1204,-0.05706760316066725
mid_simple_roulette,25,1204,-0.05706760316066725
mid_simple_roulette,26,1204,-0.05706760316066725
mid_simple_roulette,27,1204,-0.05706760316066725
mid_simple_roulette,28,1204,-0.05706760316066725
mid_simple_roulette,29,1204,-0.05706760316066725
mid_simple_roulette,30,1204,-0.05706760316066725
mid_simple_roulette,31,1204,-0.05706760316066725
mid_simple_roulette,32,1204,-0.05706760316066725
mid_simple_roulette,33,1204,-0.05706760316066725
mid_simple_roulette,34,1204,-0.05706760316066725
mid_simple_roulette,35,1204,-0.05706760316066725
mid_simple_roulette,36,1204,-0.05706760316066725
mid_simple_roulette,37,1204,-0.05706760316066725
mid_simple_roulette,38,1204,-0.05706760316066725
mid_simple_roulette,39,1204,-0.05706760316066725
mid_simple_roulette,40,1204,-0.05706760316066725
mid_simple_roulette,41,1204,-0.05706760316066725
mid_simple_roulette,42,1204,-0.05706760316066725
mid_simple_roulette,43,1204,-0.05706760316066725
mid_simple_roulette,44,1204,-0.05706760316066725
mid_simple_roulette,45,1204,-0.05706760316066725
mid_simple_roulette,46,1204,-0.05706760316066725
mid_simple_roulette,47,1204,-0.05706760316066725
mid_simple_roulette,48,1204,-0.05706760316066725
mid_simple_roulette,49,1204,-0.05706760316066725
mid_simple_roulette,50,1204,-0.05706760316066725
mid_simple_roulette,51,1204,-0.05706760316066725
mid_simple_roulette,52,1204,-0.05706760316066725
mid_simple_roulette,53,1204,-0.05706760316066725
mid_simple_roulette,54,1204,-0.05706760316066725
mid_simple_roulette,55,1204,-0.05706760316066725
mid_simple_roulette,56,1204,-0.05706760316066725
mid_simple_roulette,57,1204,-0.05706760316066725
mid_simple_roulette,58,1204,-0.05706760316066725
mid_simple_roulette,59,1204,-0.05706760316066725
mid_simple_roulette,60,1204,-0.05706760316066725
mid_simple_roulette,61,1204,-0.05706760316066725
mid_simple_roulette,62,1204,-0.05706760316066725
mid_simple_roulette,63,1204,-0.05706760316066725
mid_simple_roulette,64,1204,-0.05706760316066725
mid_simple_roulette,65,1204,-0.05706760316066725
mid_simple_roulette,66,1204,-0.05706760316066725
mid_simple_roulette,67,1204,-0.05706760316066725
mid_simple_roulette,68,1204,-0.05706760316066725
mid_simple_roulette,69,1204,-0.05706760316066725
mid_simple_roulette,70,1204,-0.05706760316066725
mid_simple_roulette,71,1204,-0.05706760316066725
mid_simple_roulette,72,1204,-0.05706760316066725
mid_simple_roulette,73,1204,-0.05706760316066725
mid_simple_roulette,74,1204,-0.05706760316066725
mid_simple_roulette,75,1204,-0.05706760316066725
mid_simple_roulette,76,1204,-0.05706760316066725
mid_simple_roulette,77,1204,-0.05706760316066725
mid_simple_roulette,78,1204,-0.05706760316066725
mid_simple_roulette,79,1204,-0.05706760316066725
mid_simple_roulette,80,1204,-0.05706760316066725
mid_simple_roulette,81,1204,-0.05706760316066725
mid_simple_roulette,82,1204,-0.05706760316066725
mid_simple_roulette,83,1204,-0.05706760316066725
mid_simple_roulette,84,1204,-0.05706760316066725
mid_simple_roulette,85,1204,-0.05706760316066725
mid_simple_roulette,86,1204,-0.05706760316066725
mid_simple_roulette,87,1204,-0.05706760316066725
mid_simple_roulette,88,1204,-0.05706760316066725
mid_simple_roulette,89,1204,-0.05706760316066725
mid_simple_roulette,90,1204,-0.05706760316066725
mid_simple_roulette,91,1204,-0.05706760316066725
mid_simple_roulette,92,1204,-0.05706760316066725
mid_simple_roulette,93,1204,-0.05706760316066725
mid_simple_roulette,94,1204,-0.05706760316066725
mid_simple_roulette,95,1204,-0.05706760316066725
mid_simple_roulette,96,1204,-0.05706760316066725
mid_simple_roulette,97,1204,-0.05706760316066725
mid_simple_roulette,98,1204,-0.05706760316066725
mid_simple_roulette,99,1204,-0.05706760316066725
mid_simple_tournament,0,1239,-0.08779631255487269
mid_simple_tournament,1,1236,-0.08516242317822652
mid_simple_tournament,2,1184,-0.03950834064969271
mid_simple_tournament,3,1184,-0.03950834064969271
mid_simple_tournament,4,1182,-0.03775241439859526
mid_simple_tournament,5,1182,-0.03775241439859526
mid_simple_tournament,6,1182,-0.03775241439859526
mid_simple_tournament,7,1182,-0.03775241439859526
mid_simple_tournament,8,1182,-0.03775241439859526
mid_simple_tournament,9,1182,-0.03775241439859526
mid_simple_tournament,10,1182,-0.03775241439859526
mid_simple_tournament,11,1182,-0.03775241439859526
mid_simple_tournament,12,1182,-0.03775241439859526
mid_simple_tournament,13,1182,-0.03775241439859526
mid_simple_tournament,14,1179,-0.03511852502194908
mid_simple_tournament,15,1179,-0.03511852502194908
mid_simple_tournament,16,1179,-0.03511852502194908
mid_simple_tournament,17,1179,-0.03511852502194908
mid_simple_tournament,18,1179,-0.03511852502194908
mid_simple_tournament,19,1179,-0.03511852502194908
mid_simple_tournament,20,1179,-0.03511852502194908
mid_simple_tournament,21,1179,-0.03511852502194908
mid_simple_tournament,22,1179,-0.03511852502194908
mid_simple_tournament,23,1179,-0.03511852502194908
mid_simple_tournament,24,1179,-0.03511852502194908
mid_simple_tournament,25,1179,-0.03511852502194908
mid_simple_tournament,26,1171,-0.028094820017559263
mid_simple_tournament,27,1171,-0.028094820017559263
mid_simple_tournament,28,1171,-0.028094820017559263
mid_simple_tournament,29,1171,-0.028094820017559263
mid_simple_tournament,30,1171,-0.028094820017559263
mid_simple_tournament,31,1171,-0.028094820017559263
mid_simple_tournament,32,1171,-0.028094820017559263
mid_simple_tournament,33,1171,-0.028094820017559263
mid_simple_tournament,34,1171,-0.028094820017559263
mid_simple_tournament,35,1171,-0.028094820017559263
mid_simple_tournament,36,1171,-0.028094820017559263
mid_simple_tournament,37,1171,-0.028094820017559263
mid_simple_tournament,38,1171,-0.028094820017559263
mid_simple_tournament,39,1171,-0.028094820017559263
mid_simple_tournament,40,1171,-0.028094820017559263
mid_simple_tournament,41,1171,-0.028094820017559263
mid_simple_tournament,42,1171,-0.028094820017559263
mid_simple_tournament,43,1171,-0.028094820017559263
mid_simple_tournament,44,1171,-0.028094820017559263
mid_simple_tournament,45,1171,-0.028094820017559263
mid_simple_tournament,46,1171,-0.028094820017559263
mid_simple_tournament,47,1171,-0.028094820017559263
mid_simple_tournament,48,1171,-0.028094820017559263
mid_simple_tournament,49,1171,-0.028094820017559263
mid_simple_tournament,50,1171,-0.028094820017559263
mid_simple_tournament,51,1171,-0.028094820017559263
mid_simple_tournament,52,1171,-0.028094820017559263
mid_simple_tournament,53,1171,-0.028094820017559263
mid_simple_tournament,54,1171,-0.028094820017559263
mid_simple_tournament,55,1171,-0.028094820017559263
mid_simple_tournament,56,1171,-0.028094820017559263
mid_simple_tournament,57,1171,-0.028094820017559263
mid_simple_tournament,58,1171,-0.028094820017559263
mid_simple_tournament,59,1171,-0.028094820017559263
mid_simple_tournament,60,1171,-0.028094820017559263
mid_simple_tournament,61,1171,-0.028094820017559263
mid_simple_tournament,62,1171,-0.028094820017559263
mid_simple_tournament,63,1171,-0.028094820017559263
mid_simple_tournament,64,1171,-0.028094820017559263
mid_simple_tournament,65,1171,-0.028094820017559263
mid_simple_tournament,66,1171,-0.028094820017559263
mid_simple_tournament,67,1171,-0.028094820017559263
mid_simple_tournament,68,1171,-0.028094820017559263
mid_simple_tournament,69,1171,-0.028094820017559263
mid_simple_tournament,70,1171,-0.028094820017559263
mid_simple_tournament,71,1171,-0.028094820017559263
mid_simple_tournament,72,1171,-0.028094820017559263
mid_simple_tournament,73,1171,-0.028094820017559263
mid_simple_tournament,74,1171,-0.028094820017559263
mid_simple_tournament,75,1171,-0.028094820017559263
mid_simple_tournament,76,1171,-0.028094820017559263
mid_simple_tournament,77,1171,-0.028094820017559263
mid_simple_tournament,78,1171,-0.028094820017559263
mid_simple_tournament,79,1171,-0.028094820017559263
mid_simple_tournament,80,1171,-0.028094820017559263
mid_simple_tournament,81,1171,-0.028094820017559263
mid_simple_tournament,82,1171,-0.028094820017559263
mid_simple_tournament,83,1171,-0.028094820017559263
mid_simple_tournament,84,1171,-0.028094820017559263
mid_simple_tournament,85,1171,-0.028094820017559263
mid_simple_tournament,86,1171,-0.028094820017559263
mid_simple_tournament,87,1171,-0.028094820017559263
mid_simple_tournament,88,1171,-0.028094820017559263
mid_simple_tournament,89,1171,-0.028094820017559263
mid_simple_tournament,90,1171,-0.028094820017559263
mid_simple_tournament,91,1171,-0.028094820017559263
mid_simple_tournament,92,1171,-0.028094820017559263
mid_simple_tournament,93,1171,-0.028094820017559263
mid_simple_tournament,94,1171,-0.028094820017559263
mid_simple_tournament,95,1171,-0.028094820017559263
mid_simple_tournament,96,1171,-0.028094820017559263
mid_simple_tournament,97,1171,-0.028094820017559263
mid_simple_tournament,98,1171,-0.028094820017559263
mid_simple_tournament,99,1171,-0.028094820017559263
mid_section_roulette,0,1222,-0.07287093942054433
mid_section_roulette,1,1218,-0.06935908691834942
mid_section_roulette,2,1200,-0.053555750658472345
mid_section_roulette,3,1200,-0.053555750658472345
mid_section_roulette,4,1200,-0.053555750658472345
mid_section_roulette,5,1200,-0.053555750658472345
mid_section_roulette,6,1200,-0.053555750658472345
mid_section_roulette,7,1200,-0.053555750658472345
mid_section_roulette,8,1200,-0.053555750658472345
mid_section_roulette,9,1193,-0.04741000877963126
mid_section_roulette,10,1193,-0.04741000877963126
mid_section_roulette,11,1193,-0.04741000877963126
mid_section_roulette,12,1193,-0.04741000877963126
mid_section_roulette,13,1193,-0.04741000877963126
mid_section_roulette,14,1193,-0.04741000877963126
mid_section_roulette,15,1193,-0.04741000877963126
mid_section_roulette,16,1193,-0.04741000877963126
mid_section_roulette,17,1193,-0.04741000877963126
mid_section_roulette,18,1193,-0.04741000877963126
mid_section_roulette,19,1193,-0.04741000877963126
mid_section_roulette,20,1193,-0.04741000877963126
mid_section_roulette,21,1193,-0.04741000877963126
mid_section_roulette,22,1193,-0.04741000877963126
mid_section_roulette,23,1193,-0.04741000877963126
mid_section_roulette,24,1193,-0.04741000877963126
mid_section_roulette,25,1193,-0.04741000877963126
mid_section_roulette,26,1193,-0.04741000877963126
mid_section_roulette,27,1193,-0.04741000877963126
mid_section_roulette,28,1193,-0.04741000877963126
mid_section_roulette,29,1193,-0.04741000877963126
mid_section_roulette,30,1193,-0.04741000877963126
mid_section_roulette,31,1189,-0.043898156277436345
mid_section_roulette,32,1189,-0.043898156277436345
mid_section_roulette,33,1189,-0.043898156277436345
mid_section_roulette,34,1189,-0.043898156277436345
mid_section_roulette,35,1189,-0.043898156277436345
mid_section_roulette,36,1189,-0.043898156277436345
mid_section_roulette,37,1189,-0.043898156277436345
mid_section_roulette,38,1189,-0.043898156277436345
mid_section_roulette,39,1189,-0.043898156277436345
mid_section_roulette,40,1189,-0.043898156277436345
mid_section_roulette,41,1189,-0.043898156277436345
mid_section_roulette,42,1183,-0.038630377524143986
mid_section_roulette,43,1183,-0.038630377524143986
mid_section_roulette,44,1183,-0.038630377524143986
mid_section_roulette,45,1183,-0.038630377524143986
mid_section_roulette,46,1183,-0.038630377524143986
mid_section_roulette,47,1183,-0.038630377524143986
mid_section_roulette,48,1183,-0.038630377524143986
mid_section_roulette,49,1183,-0.038630377524143986
mid_section_roulette,50,1183,-0.038630377524143986
mid_section_roulette,51,1183,-0.038630377524143986
mid_section_roulette,52,1183,-0.038630377524143986
mid_section_roulette,53,1183,-0.038630377524143986
mid_section_roulette,54,1183,-0.038630377524143986
mid_section_roulette,55,1183,-0.038630377524143986
mid_section_roulette,56,1183,-0.038630377524143986
mid_section_roulette,57,1183,-0.038630377524143986
mid_section_roulette,58,1183,-0.038630377524143986
mid_section_roulette,59,1183,-0.038630377524143986
mid_section_roulette,60,1183,-0.038630377524143986
mid_section_roulette,61,1183,-0.038630377524143986
mid_section_roulette,62,1183,-0.038630377524143986
mid_section_roulette,63,1183,-0.038630377524143986
mid_section_roulette,64,1183,-0.038630377524143986
mid_section_roulette,65,1183,-0.038630377524143986
mid_section_roulette,66,1183,-0.038630377524143986
mid_section_roulette,67,1183,-0.038630377524143986
mid_section_roulette,68,1183,-0.038630377524143986
mid_section_roulette,69,1183,-0.038630377524143986
mid_section_roulette,70,1183,-0.038630377524143986
mid_section_roulette,71,1183,-0.038630377524143986
mid_section_roulette,72,1183,-0.038630377524143986
mid_section_roulette,73,1183,-0.038630377524143986
mid_section_roulette,74,1183,-0.038630377524143986
mid_section_roulette,75,1183,-0.038630377524143986
mid_section_roulette,76,1183,-0.038630377524143986
mid_section_roulette,77,1183,-0.038630377524143986
mid_section_roulette,78,1183,-0.038630377524143986
mid_section_roulette,79,1183,-0.038630377524143986
mid_section_roulette,80,1183,-0.038630377524143986
mid_section_roulette,81,1183,-0.038630377524143986
mid_section_roulette,82,1183,-0.038630377524143986
mid_section_roulette,83,1183,-0.038630377524143986
mid_section_roulette,84,1183,-0.038630377524143986
mid_section_roulette,85,1183,-0.038630377524143986
mid_section_roulette,86,1183,-0.038630377524143986
mid_section_roulette,87,1183,-0.038630377524143986
mid_section_roulette,88,1183,-0.038630377524143986
mid_section_roulette,89,1183,-0.038630377524143986
mid_section_roulette,90,1183,-0.038630377524143986
mid_section_roulette,91,1183,-0.038630377524143986
mid_section_roulette,92,1183,-0.038630377524143986
mid_section_roulette,93,1183,-0.038630377524143986
mid_section_roulette,94,1183,-0.038630377524143986
mid_section_roulette,95,1183,-0.038630377524143986
mid_section_roulette,96,1183,-0.038630377524143986
mid_section_roulette,97,1183,-0.038630377524143986
mid_section_roulette,98,1183,-0.038630377524143986
mid_section_roulette,99,1183,-0.038630377524143986
mid_section_tournament,0,1240,-0.08867427568042142
mid_section_tournament,1,1240,-0.08867427568042142
mid_section_tournament,2,1235,-0.08428446005267778
