combination,generation,Cmax,percentage
mid_section_tournament,3,1235,-0.08428446005267778
mid_section_tournament,4,1222,-0.07287093942054433
mid_section_tournament,5,1222,-0.07287093942054433
mid_section_tournament,6,1192,-0.046532045654082525
mid_section_tournament,7,1192,-0.046532045654082525
mid_section_tournament,8,1192,-0.046532045654082525
mid_section_tournament,9,1192,-0.046532045654082525
mid_section_tournament,10,1192,-0.046532045654082525
mid_section_tournament,11,1192,-0.046532045654082525
mid_section_tournament,12,1192,-0.046532045654082525
mid_section_tournament,13,1192,-0.046532045654082525
mid_section_tournament,14,1192,-0.046532045654082525
mid_section_tournament,15,1192,-0.046532045654082525
mid_section_tournament,16,1192,-0.046532045654082525
mid_section_tournament,17,1189,-0.043898156277436345
mid_section_tournament,18,1189,-0.043898156277436345
mid_section_tournament,19,1189,-0.043898156277436345
mid_section_tournament,20,1189,-0.043898156277436345
mid_section_tournament,21,1189,-0.043898156277436345
mid_section_tournament,22,1189,-0.043898156277436345
mid_section_tournament,23,1189,-0.043898156277436345
mid_section_tournament,24,1189,-0.043898156277436345
mid_section_tournament,25,1189,-0.043898156277436345
mid_section_tournament,26,1189,-0.043898156277436345
mid_section_tournament,27,1189,-0.043898156277436345
mid_section_tournament,28,1189,-0.043898156277436345
mid_section_tournament,29,1189,-0.043898156277436345
mid_section_tournament,30,1189,-0.043898156277436345
mid_section_tournament,31,1189,-0.043898156277436345
mid_section_tournament,32,1189,-0.043898156277436345
mid_section_tournament,33,1182,-0.03775241439859526
mid_section_tournament,34,1182,-0.03775241439859526
mid_section_tournament,35,1182,-0.03775241439859526
mid_section_tournament,36,1182,-0.03775241439859526
mid_section_tournament,37,1182,-0.03775241439859526
mid_section_tournament,38,1182,-0.03775241439859526
mid_section_tournament,39,1182,-0.03775241439859526
mid_section_tournament,40,1182,-0.03775241439859526
mid_section_tournament,41,1182,-0.03775241439859526
mid_section_tournament,42,1182,-0.03775241439859526
mid_section_tournament,43,1182,-0.03775241439859526
mid_section_tournament,44,1182,-0.03775241439859526
mid_section_tournament,45,1182,-0.03775241439859526
mid_section_tournament,46,1182,-0.03775241439859526
mid_section_tournament,47,1182,-0.03775241439859526
mid_section_tournament,48,1182,-0.03775241439859526
mid_section_tournament,49,1182,-0.03775241439859526
mid_section_tournament,50,1182,-0.03775241439859526
mid_section_tournament,51,1182,-0.03775241439859526
mid_section_tournament,52,1182,-0.03775241439859526
mid_section_tournament,53,1182,-0.03775241439859526
mid_section_tournament,54,1182,-0.03775241439859526
mid_section_tournament,55,1182,-0.03775241439859526
mid_section_tournament,56,1182,-0.03775241439859526
mid_section_tournament,57,1182,-0.03775241439859526
mid_section_tournament,58,1182,-0.03775241439859526
mid_section_tournament,59,1182,-0.03775241439859526
mid_section_tournament,60,1182,-0.03775241439859526
mid_section_tournament,61,1182,-0.03775241439859526
mid_section_tournament,62,1182,-0.03775241439859526
mid_section_tournament,63,1182,-0.03775241439859526
mid_section_tournament,64,1182,-0.03775241439859526
mid_section_tournament,65,1182,-0.03775241439859526
mid_section_tournament,66,1182,-0.03775241439859526
mid_section_tournament,67,1182,-0.03775241439859526
mid_section_tournament,68,1182,-0.03775241439859526
mid_section_tournament,69,1182,-0.03775241439859526
mid_section_tournament,70,1182,-0.03775241439859526
mid_section_tournament,71,1182,-0.03775241439859526
mid_section_tournament,72,1182,-0.03775241439859526
mid_section_tournament,73,1182,-0.03775241439859526
mid_section_tournament,74,1182,-0.03775241439859526
mid_section_tournament,75,1182,-0.03775241439859526
mid_section_tournament,76,1182,-0.03775241439859526
mid_section_tournament,77,1182,-0.03775241439859526
mid_section_tournament,78,1182,-0.03775241439859526
mid_section_tournament,79,1182,-0.03775241439859526
mid_section_tournament,80,1182,-0.03775241439859526
mid_section_tournament,81,1182,-0.03775241439859526
mid_section_tournament,82,1182,-0.03775241439859526
mid_section_tournament,83,1182,-0.03775241439859526
mid_section_tournament,84,1182,-0.03775241439859526
mid_section_tournament,85,1182,-0.03775241439859526
mid_section_tournament,86,1182,-0.03775241439859526
mid_section_tournament,87,1182,-0.03775241439859526
mid_section_tournament,88,1182,-0.03775241439859526
mid_section_tournament,89,1182,-0.03775241439859526
mid_section_tournament,90,1182,-0.03775241439859526
mid_section_tournament,91,1182,-0.03775241439859526
mid_section_tournament,92,1182,-0.03775241439859526
mid_section_tournament,93,1178,-0.03424056189640035
mid_section_tournament,94,1178,-0.03424056189640035
mid_section_tournament,95,1178,-0.03424056189640035
mid_section_tournament,96,1178,-0.03424056189640035
mid_section_tournament,97,1178,-0.03424056189640035
mid_section_tournament,98,1178,-0.03424056189640035
mid_section_tournament,99,1178,-0.03424056189640035
mid_nearest_roulette,0,1215,-0.06672519754170325
mid_nearest_roulette,1,1188,-0.04302019315188762
mid_nearest_roulette,2,1188,-0.04302019315188762
mid_nearest_roulette,3,1188,-0.04302019315188762
mid_nearest_roulette,4,1188,-0.04302019315188762
mid_nearest_roulette,5,1188,-0.04302019315188762
mid_nearest_roulette,6,1188,-0.04302019315188762
mid_nearest_roulette,7,1188,-0.04302019315188762
mid_nearest_roulette,8,1188,-0.04302019315188762
mid_nearest_roulette,9,1188,-0.04302019315188762
mid_nearest_roulette,10,1188,-0.04302019315188762
mid_nearest_roulette,11,1188,-0.04302019315188762
mid_nearest_roulette,12,1188,-0.04302019315188762
mid_nearest_roulette,13,1188,-0.04302019315188762
mid_nearest_roulette,14,1188,-0.04302019315188762
mid_nearest_roulette,15,1188,-0.04302019315188762
mid_nearest_roulette,16,1188,-0.04302019315188762
mid_nearest_roulette,17,1188,-0.04302019315188762
mid_nearest_roulette,18,1188,-0.04302019315188762
mid_nearest_roulette,19,1188,-0.04302019315188762
mid_nearest_roulette,20,1188,-0.04302019315188762
mid_nearest_roulette,21,1188,-0.04302019315188762
mid_nearest_roulette,22,1188,-0.04302019315188762
mid_nearest_roulette,23,1188,-0.04302019315188762
mid_nearest_roulette,24,1188,-0.04302019315188762
mid_nearest_roulette,25,1188,-0.04302019315188762
mid_nearest_roulette,26,1188,-0.04302019315188762
mid_nearest_roulette,27,1188,-0.04302019315188762
mid_nearest_roulette,28,1188,-0.04302019315188762
mid_nearest_roulette,29,1188,-0.04302019315188762
mid_nearest_roulette,30,1188,-0.04302019315188762
mid_nearest_roulette,31,1188,-0.04302019315188762
mid_nearest_roulette,32,1188,-0.04302019315188762
mid_nearest_roulette,33,1188,-0.04302019315188762
mid_nearest_roulette,34,1188,-0.04302019315188762
mid_nearest_roulette,35,1188,-0.04302019315188762
mid_nearest_roulette,36,1188,-0.04302019315188762
mid_nearest_roulette,37,1188,-0.04302019315188762
mid_nearest_roulette,38,1188,-0.04302019315188762
mid_nearest_roulette,39,1188,-0.04302019315188762
mid_nearest_roulette,40,1188,-0.04302019315188762
mid_nearest_roulette,41,1188,-0.04302019315188762
mid_nearest_roulette,42,1188,-0.04302019315188762
mid_nearest_roulette,43,1188,-0.04302019315188762
mid_nearest_roulette,44,1188,-0.04302019315188762
mid_nearest_roulette,45,1188,-0.04302019315188762
mid_nearest_roulette,46,1188,-0.04302019315188762
mid_nearest_roulette,47,1188,-0.04302019315188762
mid_nearest_roulette,48,1188,-0.04302019315188762
mid_nearest_roulette,49,1188,-0.04302019315188762
mid_nearest_roulette,50,1188,-0.04302019315188762
mid_nearest_roulette,51,1188,-0.04302019315188762
mid_nearest_roulette,52,1188,-0.04302019315188762
mid_nearest_roulette,53,1188,-0.04302019315188762
mid_nearest_roulette,54,1188,-0.04302019315188762
mid_nearest_roulette,55,1188,-0.04302019315188762
mid_nearest_roulette,56,1188,-0.04302019315188762
mid_nearest_roulette,57,1188,-0.04302019315188762
mid_nearest_roulette,58,1188,-0.04302019315188762
mid_nearest_roulette,59,1188,-0.04302019315188762
mid_nearest_roulette,60,1188,-0.04302019315188762
mid_nearest_roulette,61,1188,-0.04302019315188762
mid_nearest_roulette,62,1188,-0.04302019315188762
mid_nearest_roulette,63,1188,-0.04302019315188762
mid_nearest_roulette,64,1188,-0.04302019315188762
mid_nearest_roulette,65,1188,-0.04302019315188762
mid_nearest_roulette,66,1188,-0.04302019315188762
mid_nearest_roulette,67,1188,-0.04302019315188762
mid_nearest_roulette,68,1188,-0.04302019315188762
mid_nearest_roulette,69,1188,-0.04302019315188762
mid_nearest_roulette,70,1188,-0.04302019315188762
mid_nearest_roulette,71,1188,-0.04302019315188762
mid_nearest_roulette,72,1188,-0.04302019315188762
mid_nearest_roulette,73,1188,-0.04302019315188762
mid_nearest_roulette,74,1188,-0.04302019315188762
mid_nearest_roulette,75,1188,-0.04302019315188762
mid_nearest_roulette,76,1188,-0.04302019315188762
mid_nearest_roulette,77,1188,-0.04302019315188762
mid_nearest_roulette,78,1188,-0.04302019315188762
mid_nearest_roulette,79,1188,-0.04302019315188762
mid_nearest_roulette,80,1188,-0.04302019315188762
mid_nearest_roulette,81,1188,-0.04302019315188762
mid_nearest_roulette,82,1188,-0.04302019315188762
mid_nearest_roulette,83,1188,-0.04302019315188762
mid_nearest_roulette,84,1188,-0.04302019315188762
mid_nearest_roulette,85,1188,-0.04302019315188762
mid_nearest_roulette,86,1188,-0.04302019315188762
mid_nearest_roulette,87,1188,-0.04302019315188762
mid_nearest_roulette,88,1188,-0.04302019315188762
mid_nearest_roulette,89,1188,-0.04302019315188762
mid_nearest_roulette,90,1188,-0.04302019315188762
mid_nearest_roulette,91,1188,-0.04302019315188762
mid_nearest_roulette,92,1188,-0.04302019315188762
mid_nearest_roulette,93,1188,-0.04302019315188762
mid_nearest_roulette,94,1188,-0.04302019315188762
mid_nearest_roulette,95,1188,-0.04302019315188762
mid_nearest_roulette,96,1188,-0.04302019315188762
mid_nearest_roulette,97,1188,-0.04302019315188762
mid_nearest_roulette,98,1188,-0.04302019315188762
mid_nearest_roulette,99,1188,-0.04302019315188762
mid_nearest_tournament,0,1281,-0.12467076382791922
mid_nearest_tournament,1,1220,-0.07111501316944688
mid_nearest_tournament,2,1209,-0.061457418788410885
mid_nearest_tournament,3,1196,-0.05004389815627744
mid_nearest_tournament,4,1196,-0.05004389815627744
mid_nearest_tournament,5,1196,-0.05004389815627744
mid_nearest_tournament,6,1196,-0.05004389815627744
mid_nearest_tournament,7,1196,-0.05004389815627744
mid_nearest_tournament,8,1193,-0.04741000877963126
mid_nearest_tournament,9,1193,-0.04741000877963126
mid_nearest_tournament,10,1193,-0.04741000877963126
mid_nearest_tournament,11,1193,-0.04741000877963126
mid_nearest_tournament,12,1193,-0.04741000877963126
mid_nearest_tournament,13,1193,-0.04741000877963126
mid_nearest_tournament,14,1190,-0.04477611940298507
mid_nearest_tournament,15,1190,-0.04477611940298507
mid_nearest_tournament,16,1190,-0.04477611940298507
mid_nearest_tournament,17,1190,-0.04477611940298507
mid_nearest_tournament,18,1190,-0.04477611940298507
mid_nearest_tournament,19,1190,-0.04477611940298507
mid_nearest_tournament,20,1189,-0.043898156277436345
mid_nearest_tournament,21,1189,-0.043898156277436345
mid_nearest_tournament,22,1189,-0.043898156277436345
mid_nearest_tournament,23,1189,-0.043898156277436345
mid_nearest_tournament,24,1189,-0.043898156277436345
mid_nearest_tournament,25,1189,-0.043898156277436345
mid_nearest_tournament,26,1189,-0.043898156277436345
mid_nearest_tournament,27,1189,-0.043898156277436345
mid_nearest_tournament,28,1189,-0.043898156277436345
mid_nearest_tournament,29,1189,-0.043898156277436345
mid_nearest_tournament,30,1189,-0.043898156277436345
mid_nearest_tournament,31,1189,-0.043898156277436345
mid_nearest_tournament,32,1189,-0.043898156277436345
mid_nearest_tournament,33,1189,-0.043898156277436345
mid_nearest_tournament,34,1189,-0.043898156277436345
mid_nearest_tournament,35,1189,-0.043898156277436345
mid_nearest_tournament,36,1189,-0.043898156277436345
mid_nearest_tournament,37,1189,-0.043898156277436345
mid_nearest_tournament,38,1189,-0.043898156277436345
mid_nearest_tournament,39,1189,-0.043898156277436345
mid_nearest_tournament,40,1189,-0.043898156277436345
mid_nearest_tournament,41,1189,-0.043898156277436345
mid_nearest_tournament,42,1189,-0.043898156277436345
mid_nearest_tournament,43,1189,-0.043898156277436345
mid_nearest_tournament,44,1189,-0.043898156277436345
mid_nearest_tournament,45,1189,-0.043898156277436345
mid_nearest_tournament,46,1189,-0.043898156277436345
mid_nearest_tournament,47,1189,-0.043898156277436345
mid_nearest_tournament,48,1189,-0.043898156277436345
mid_nearest_tournament,49,1189,-0.043898156277436345
mid_nearest_tournament,50,1189,-0.043898156277436345
mid_nearest_tournament,51,1189,-0.043898156277436345
mid_nearest_tournament,52,1189,-0.043898156277436345
mid_nearest_tournament,53,1189,-0.043898156277436345
mid_nearest_tournament,54,1189,-0.043898156277436345
mid_nearest_tournament,55,1189,-0.043898156277436345
mid_nearest_tournament,56,1189,-0.043898156277436345
mid_nearest_tournament,57,1189,-0.043898156277436345
mid_nearest_tournament,58,1187,-0.04214223002633889
mid_nearest_tournament,59,1187,-0.04214223002633889
mid_nearest_tournament,60,1187,-0.04214223002633889
mid_nearest_tournament,61,1187,-0.04214223002633889
mid_nearest_tournament,62,1187,-0.04214223002633889
mid_nearest_tournament,63,1187,-0.04214223002633889
mid_nearest_tournament,64,1187,-0.04214223002633889
mid_nearest_tournament,65,1187,-0.04214223002633889
mid_nearest_tournament,66,1187,-0.04214223002633889
mid_nearest_tournament,67,1187,-0.04214223002633889
mid_nearest_tournament,68,1187,-0.04214223002633889
mid_nearest_tournament,69,1187,-0.04214223002633889
mid_nearest_tournament,70,1187,-0.04214223002633889
mid_nearest_tournament,71,1187,-0.04214223002633889
mid_nearest_tournament,72,1187,-0.04214223002633889
mid_nearest_tournament,73,1187,-0.04214223002633889
mid_nearest_tournament,74,1187,-0.04214223002633889
mid_nearest_tournament,75,1187,-0.04214223002633889
mid_nearest_tournament,76,1187,-0.04214223002633889
mid_nearest_tournament,77,1187,-0.04214223002633889
mid_nearest_tournament,78,1187,-0.04214223002633889
mid_nearest_tournament,79,1187,-0.04214223002633889
mid_nearest_tournament,80,1187,-0.04214223002633889
mid_nearest_tournament,81,1187,-0.04214223002633889
mid_nearest_tournament,82,1187,-0.04214223002633889
mid_nearest_tournament,83,1187,-0.04214223002633889
mid_nearest_tournament,84,1187,-0.04214223002633889
mid_nearest_tournament,85,1187,-0.04214223002633889
mid_nearest_tournament,86,1187,-0.04214223002633889
mid_nearest_tournament,87,1187,-0.04214223002633889
mid_nearest_tournament,88,1187,-0.04214223002633889
mid_nearest_tournament,89,1187,-0.04214223002633889
mid_nearest_tournament,90,1187,-0.04214223002633889
mid_nearest_tournament,91,1187,-0.04214223002633889
mid_nearest_tournament,92,1187,-0.04214223002633889
mid_nearest_tournament,93,1187,-0.04214223002633889
mid_nearest_tournament,94,1187,-0.04214223002633889
mid_nearest_tournament,95,1187,-0.04214223002633889
mid_nearest_tournament,96,1187,-0.04214223002633889
mid_nearest_tournament,97,1187,-0.04214223002633889
mid_nearest_tournament,98,1187,-0.04214223002633889
mid_nearest_tournament,99,1187,-0.04214223002633889
soft_simple_roulette,0,1189,-0.043898156277436345
soft_simple_roulette,1,1189,-0.043898156277436345
soft_simple_roulette,2,1189,-0.043898156277436345
soft_simple_roulette,3,1189,-0.043898156277436345
soft_simple_roulette,4,1189,-0.043898156277436345
soft_simple_roulette,5,1189,-0.043898156277436345
soft_simple_roulette,6,1189,-0.043898156277436345
soft_simple_roulette,7,1189,-0.043898156277436345
soft_simple_roulette,8,1189,-0.043898156277436345
soft_simple_roulette,9,1189,-0.043898156277436345
soft_simple_roulette,10,1189,-0.043898156277436345
soft_simple_roulette,11,1189,-0.043898156277436345
soft_simple_roulette,12,1189,-0.043898156277436345
soft_simple_roulette,13,1189,-0.043898156277436345
soft_simple_roulette,14,1189,-0.043898156277436345
soft_simple_roulette,15,1189,-0.043898156277436345
soft_simple_roulette,16,1189,-0.043898156277436345
soft_simple_roulette,17,1189,-0.043898156277436345
soft_simple_roulette,18,1189,-0.043898156277436345
soft_simple_roulette,19,1189,-0.043898156277436345
soft_simple_roulette,20,1189,-0.043898156277436345
soft_simple_roulette,21,1189,-0.043898156277436345
soft_simple_roulette,22,1189,-0.043898156277436345
soft_simple_roulette,23,1189,-0.043898156277436345
soft_simple_roulette,24,1189,-0.043898156277436345
soft_simple_roulette,25,1189,-0.043898156277436345
soft_simple_roulette,26,1189,-0.043898156277436345
soft_simple_roulette,27,1189,-0.043898156277436345
soft_simple_roulette,28,1189,-0.043898156277436345
soft_simple_roulette,29,1189,-0.043898156277436345
soft_simple_roulette,30,1189,-0.043898156277436345
soft_simple_roulette,31,1189,-0.043898156277436345
soft_simple_roulette,32,1189,-0.043898156277436345
soft_simple_roulette,33,1189,-0.043898156277436345
soft_simple_roulette,34,1189,-0.043898156277436345
soft_simple_roulette,35,1189,-0.043898156277436345
soft_simple_roulette,36,1189,-0.043898156277436345
soft_simple_roulette,37,1189,-0.043898156277436345
soft_simple_roulette,38,1189,-0.043898156277436345
soft_simple_roulette,39,1189,-0.043898156277436345
soft_simple_roulette,40,1189,-0.043898156277436345
soft_simple_roulette,41,1189,-0.043898156277436345
soft_simple_roulette,42,1189,-0.043898156277436345
soft_simple_roulette,43,1189,-0.043898156277436345
soft_simple_roulette,44,1189,-0.043898156277436345
soft_simple_roulette,45,1189,-0.043898156277436345
soft_simple_roulette,46,1189,-0.043898156277436345
soft_simple_roulette,47,1189,-0.043898156277436345
soft_simple_roulette,48,1189,-0.043898156277436345
soft_simple_roulette,49,1189,-0.043898156277436345
soft_simple_roulette,50,1189,-0.043898156277436345
soft_simple_roulette,51,1189,-0.043898156277436345
soft_simple_roulette,52,1189,-0.043898156277436345
soft_simple_roulette,53,1189,-0.043898156277436345
soft_simple_roulette,54,1189,-0.043898156277436345
soft_simple_roulette,55,1189,-0.043898156277436345
soft_simple_roulette,56,1189,-0.043898156277436345
soft_simple_roulette,57,1189,-0.043898156277436345
soft_simple_roulette,58,1189,-0.043898156277436345
soft_simple_roulette,59,1189,-0.043898156277436345
soft_simple_roulette,60,1189,-0.043898156277436345
soft_simple_roulette,61,1189,-0.043898156277436345
soft_simple_roulette,62,1189,-0.043898156277436345
soft_simple_roulette,63,1189,-0.043898156277436345
soft_simple_roulette,64,1189,-0.043898156277436345
soft_simple_roulette,65,1189,-0.043898156277436345
soft_simple_roulette,66,1189,-0.043898156277436345
soft_simple_roulette,67,1189,-0.043898156277436345
soft_simple_roulette,68,1189,-0.043898156277436345
soft_simple_roulette,69,1189,-0.043898156277436345
soft_simple_roulette,70,1189,-0.043898156277436345
soft_simple_roulette,71,1189,-0.043898156277436345
soft_simple_roulette,72,1189,-0.043898156277436345
soft_simple_roulette,73,1189,-0.043898156277436345
soft_simple_roulette,74,1189,-0.043898156277436345
soft_simple_roulette,75,1189,-0.043898156277436345
soft_simple_roulette,76,1189,-0.043898156277436345
soft_simple_roulette,77,1189,-0.043898156277436345
soft_simple_roulette,78,1189,-0.043898156277436345
soft_simple_roulette,79,1189,-0.043898156277436345
soft_simple_roulette,80,1189,-0.043898156277436345
soft_simple_roulette,81,1189,-0.043898156277436345
soft_simple_roulette,82,1189,-0.043898156277436345
soft_simple_roulette,83,1189,-0.043898156277436345
soft_simple_roulette,84,1189,-0.043898156277436345
soft_simple_roulette,85,1189,-0.043898156277436345
soft_simple_roulette,86,1189,-0.043898156277436345
soft_simple_roulette,87,1189,-0.043898156277436345
soft_simple_roulette,88,1189,-0.043898156277436345
soft_simple_roulette,89,1189,-0.043898156277436345
soft_simple_roulette,90,1189,-0.043898156277436345
soft_simple_roulette,91,1189,-0.043898156277436345
soft_simple_roulette,92,1189,-0.043898156277436345
soft_simple_roulette,93,1189,-0.043898156277436345
soft_simple_roulette,94,1189,-0.043898156277436345
soft_simple_roulette,95,1189,-0.043898156277436345
soft_simple_roulette,96,1189,-0.043898156277436345
soft_simple_roulette,97,1189,-0.043898156277436345
soft_simple_roulette,98,1189,-0.043898156277436345
soft_simple_roulette,99,1189,-0.043898156277436345
soft_simple_tournament,0,1253,-0.10008779631255488
soft_simple_tournament,1,1214,-0.06584723441615452
soft_simple_tournament,2,1214,-0.06584723441615452
soft_simple_tournament,3,1198,-0.05179982440737489
soft_simple_tournament,4,1198,-0.05179982440737489
soft_simple_tournament,5,1187,-0.04214223002633889
soft_simple_tournament,6,1187,-0.04214223002633889
soft_simple_tournament,7,1187,-0.04214223002633889
soft_simple_tournament,8,1187,-0.04214223002633889
soft_simple_tournament,9,1187,-0.04214223002633889
soft_simple_tournament,10,1187,-0.04214223002633889
soft_simple_tournament,11,1187,-0.04214223002633889
soft_simple_tournament,12,1187,-0.04214223002633889
soft_simple_tournament,13,1187,-0.04214223002633889
soft_simple_tournament,14,1187,-0.04214223002633889
soft_simple_tournament,15,1187,-0.04214223002633889
soft_simple_tournament,16,1187,-0.04214223002633889
soft_simple_tournament,17,1187,-0.04214223002633889
soft_simple_tournament,18,1187,-0.04214223002633889
soft_simple_tournament,19,1187,-0.04214223002633889
soft_simple_tournament,20,1187,-0.04214223002633889
soft_simple_tournament,21,1187,-0.04214223002633889
soft_simple_tournament,22,1187,-0.04214223002633889
soft_simple_tournament,23,1187,-0.04214223002633889
soft_simple_tournament,24,1187,-0.04214223002633889
soft_simple_tournament,25,1187,-0.04214223002633889
soft_simple_tournament,26,1187,-0.04214223002633889
soft_simple_tournament,27,1187,-0.04214223002633889
soft_simple_tournament,28,1187,-0.04214223002633889
soft_simple_tournament,29,1187,-0.04214223002633889
soft_simple_tournament,30,1187,-0.04214223002633889
soft_simple_tournament,31,1187,-0.04214223002633889
soft_simple_tournament,32,1187,-0.04214223002633889
soft_simple_tournament,33,1187,-0.04214223002633889
soft_simple_tournament,34,1187,-0.04214223002633889
soft_simple_tournament,35,1187,-0.04214223002633889
soft_simple_tournament,36,1187,-0.04214223002633889
soft_simple_tournament,37,1187,-0.04214223002633889
soft_simple_tournament,38,1187,-0.04214223002633889
soft_simple_tournament,39,1187,-0.04214223002633889
soft_simple_tournament,40,1187,-0.04214223002633889
soft_simple_tournament,41,1187,-0.04214223002633889
soft_simple_tournament,42,1187,-0.04214223002633889
soft_simple_tournament,43,1187,-0.04214223002633889
soft_simple_tournament,44,1187,-0.04214223002633889
soft_simple_tournament,45,1187,-0.04214223002633889
soft_simple_tournament,46,1187,-0.04214223002633889
soft_simple_tournament,47,1187,-0.04214223002633889
soft_simple_tournament,48,1187,-0.04214223002633889
soft_simple_tournament,49,1187,-0.04214223002633889
soft_simple_tournament,50,1187,-0.04214223002633889
soft_simple_tournament,51,1187,-0.04214223002633889
soft_simple_tournament,52,1187,-0.04214223002633889
soft_simple_tournament,53,1187,-0.04214223002633889
