combination,generation,Cmax,percentage
soft_simple_tournament,54,1187,-0.04214223002633889
soft_simple_tournament,55,1187,-0.04214223002633889
soft_simple_tournament,56,1187,-0.04214223002633889
soft_simple_tournament,57,1187,-0.04214223002633889
soft_simple_tournament,58,1187,-0.04214223002633889
soft_simple_tournament,59,1187,-0.04214223002633889
soft_simple_tournament,60,1187,-0.04214223002633889
soft_simple_tournament,61,1187,-0.04214223002633889
soft_simple_tournament,62,1187,-0.04214223002633889
soft_simple_tournament,63,1187,-0.04214223002633889
soft_simple_tournament,64,1187,-0.04214223002633889
soft_simple_tournament,65,1187,-0.04214223002633889
soft_simple_tournament,66,1187,-0.04214223002633889
soft_simple_tournament,67,1187,-0.04214223002633889
soft_simple_tournament,68,1187,-0.04214223002633889
soft_simple_tournament,69,1187,-0.04214223002633889
soft_simple_tournament,70,1187,-0.04214223002633889
soft_simple_tournament,71,1187,-0.04214223002633889
soft_simple_tournament,72,1187,-0.04214223002633889
soft_simple_tournament,73,1187,-0.04214223002633889
soft_simple_tournament,74,1187,-0.04214223002633889
soft_simple_tournament,75,1187,-0.04214223002633889
soft_simple_tournament,76,1187,-0.04214223002633889
soft_simple_tournament,77,1187,-0.04214223002633889
soft_simple_tournament,78,1187,-0.04214223002633889
soft_simple_tournament,79,1187,-0.04214223002633889
soft_simple_tournament,80,1187,-0.04214223002633889
soft_simple_tournament,81,1187,-0.04214223002633889
soft_simple_tournament,82,1187,-0.04214223002633889
soft_simple_tournament,83,1187,-0.04214223002633889
soft_simple_tournament,84,1187,-0.04214223002633889
soft_simple_tournament,85,1187,-0.04214223002633889
soft_simple_tournament,86,1187,-0.04214223002633889
soft_simple_tournament,87,1187,-0.04214223002633889
soft_simple_tournament,88,1187,-0.04214223002633889
soft_simple_tournament,89,1187,-0.04214223002633889
soft_simple_tournament,90,1187,-0.04214223002633889
soft_simple_tournament,91,1187,-0.04214223002633889
soft_simple_tournament,92,1187,-0.04214223002633889
soft_simple_tournament,93,1187,-0.04214223002633889
soft_simple_tournament,94,1187,-0.04214223002633889
soft_simple_tournament,95,1187,-0.04214223002633889
soft_simple_tournament,96,1187,-0.04214223002633889
soft_simple_tournament,97,1187,-0.04214223002633889
soft_simple_tournament,98,1187,-0.04214223002633889
soft_simple_tournament,99,1187,-0.04214223002633889
soft_section_roulette,0,1217,-0.0684811237928007
soft_section_roulette,1,1201,-0.05443371378402107
soft_section_roulette,2,1201,-0.05443371378402107
soft_section_roulette,3,1201,-0.05443371378402107
soft_section_roulette,4,1201,-0.05443371378402107
soft_section_roulette,5,1201,-0.05443371378402107
soft_section_roulette,6,1199,-0.05267778753292362
soft_section_roulette,7,1199,-0.05267778753292362
soft_section_roulette,8,1199,-0.05267778753292362
soft_section_roulette,9,1199,-0.05267778753292362
soft_section_roulette,10,1199,-0.05267778753292362
soft_section_roulette,11,1199,-0.05267778753292362
soft_section_roulette,12,1199,-0.05267778753292362
soft_section_roulette,13,1199,-0.05267778753292362
soft_section_roulette,14,1180,-0.035996488147497806
soft_section_roulette,15,1180,-0.035996488147497806
soft_section_roulette,16,1180,-0.035996488147497806
soft_section_roulette,17,1180,-0.035996488147497806
soft_section_roulette,18,1180,-0.035996488147497806
soft_section_roulette,19,1180,-0.035996488147497806
soft_section_roulette,20,1180,-0.035996488147497806
soft_section_roulette,21,1180,-0.035996488147497806
soft_section_roulette,22,1180,-0.035996488147497806
soft_section_roulette,23,1180,-0.035996488147497806
soft_section_roulette,24,1180,-0.035996488147497806
soft_section_roulette,25,1180,-0.035996488147497806
soft_section_roulette,26,1180,-0.035996488147497806
soft_section_roulette,27,1180,-0.035996488147497806
soft_section_roulette,28,1180,-0.035996488147497806
soft_section_roulette,29,1178,-0.03424056189640035
soft_section_roulette,30,1178,-0.03424056189640035
soft_section_roulette,31,1178,-0.03424056189640035
soft_section_roulette,32,1178,-0.03424056189640035
soft_section_roulette,33,1178,-0.03424056189640035
soft_section_roulette,34,1178,-0.03424056189640035
soft_section_roulette,35,1178,-0.03424056189640035
soft_section_roulette,36,1178,-0.03424056189640035
soft_section_roulette,37,1178,-0.03424056189640035
soft_section_roulette,38,1178,-0.03424056189640035
soft_section_roulette,39,1178,-0.03424056189640035
soft_section_roulette,40,1178,-0.03424056189640035
soft_section_roulette,41,1178,-0.03424056189640035
soft_section_roulette,42,1178,-0.03424056189640035
soft_section_roulette,43,1178,-0.03424056189640035
soft_section_roulette,44,1178,-0.03424056189640035
soft_section_roulette,45,1178,-0.03424056189640035
soft_section_roulette,46,1178,-0.03424056189640035
soft_section_roulette,47,1178,-0.03424056189640035
soft_section_roulette,48,1178,-0.03424056189640035
soft_section_roulette,49,1178,-0.03424056189640035
soft_section_roulette,50,1178,-0.03424056189640035
soft_section_roulette,51,1178,-0.03424056189640035
soft_section_roulette,52,1178,-0.03424056189640035
soft_section_roulette,53,1178,-0.03424056189640035
soft_section_roulette,54,1178,-0.03424056189640035
soft_section_roulette,55,1178,-0.03424056189640035
soft_section_roulette,56,1178,-0.03424056189640035
soft_section_roulette,57,1178,-0.03424056189640035
soft_section_roulette,58,1178,-0.03424056189640035
soft_section_roulette,59,1178,-0.03424056189640035
soft_section_roulette,60,1178,-0.03424056189640035
soft_section_roulette,61,1178,-0.03424056189640035
soft_section_roulette,62,1178,-0.03424056189640035
soft_section_roulette,63,1178,-0.03424056189640035
soft_section_roulette,64,1178,-0.03424056189640035
soft_section_roulette,65,1178,-0.03424056189640035
soft_section_roulette,66,1178,-0.03424056189640035
soft_section_roulette,67,1178,-0.03424056189640035
soft_section_roulette,68,1178,-0.03424056189640035
soft_section_roulette,69,1178,-0.03424056189640035
soft_section_roulette,70,1178,-0.03424056189640035
soft_section_roulette,71,1178,-0.03424056189640035
soft_section_roulette,72,1178,-0.03424056189640035
soft_section_roulette,73,1178,-0.03424056189640035
soft_section_roulette,74,1178,-0.03424056189640035
soft_section_roulette,75,1178,-0.03424056189640035
soft_section_roulette,76,1178,-0.03424056189640035
soft_section_roulette,77,1178,-0.03424056189640035
soft_section_roulette,78,1178,-0.03424056189640035
soft_section_roulette,79,1178,-0.03424056189640035
soft_section_roulette,80,1178,-0.03424056189640035
soft_section_roulette,81,1178,-0.03424056189640035
soft_section_roulette,82,1178,-0.03424056189640035
soft_section_roulette,83,1178,-0.03424056189640035
soft_section_roulette,84,1178,-0.03424056189640035
soft_section_roulette,85,1178,-0.03424056189640035
soft_section_roulette,86,1178,-0.03424056189640035
soft_section_roulette,87,1178,-0.03424056189640035
soft_section_roulette,88,1178,-0.03424056189640035
soft_section_roulette,89,1178,-0.03424056189640035
soft_section_roulette,90,1178,-0.03424056189640035
soft_section_roulette,91,1178,-0.03424056189640035
soft_section_roulette,92,1178,-0.03424056189640035
soft_section_roulette,93,1178,-0.03424056189640035
soft_section_roulette,94,1178,-0.03424056189640035
soft_section_roulette,95,1178,-0.03424056189640035
soft_section_roulette,96,1178,-0.03424056189640035
soft_section_roulette,97,1178,-0.03424056189640035
soft_section_roulette,98,1178,-0.03424056189640035
soft_section_roulette,99,1178,-0.03424056189640035
soft_section_tournament,0,1246,-0.09394205443371378
soft_section_tournament,1,1239,-0.08779631255487269
soft_section_tournament,2,1237,-0.08604038630377524
soft_section_tournament,3,1237,-0.08604038630377524
soft_section_tournament,4,1237,-0.08604038630377524
soft_section_tournament,5,1202,-0.0553116769095698
soft_section_tournament,6,1202,-0.0553116769095698
soft_section_tournament,7,1202,-0.0553116769095698
soft_section_tournament,8,1202,-0.0553116769095698
soft_section_tournament,9,1199,-0.05267778753292362
soft_section_tournament,10,1197,-0.050921861281826165
soft_section_tournament,11,1196,-0.05004389815627744
soft_section_tournament,12,1196,-0.05004389815627744
soft_section_tournament,13,1196,-0.05004389815627744
soft_section_tournament,14,1194,-0.048287971905179985
soft_section_tournament,15,1194,-0.048287971905179985
soft_section_tournament,16,1194,-0.048287971905179985
soft_section_tournament,17,1194,-0.048287971905179985
soft_section_tournament,18,1178,-0.03424056189640035
soft_section_tournament,19,1178,-0.03424056189640035
soft_section_tournament,20,1178,-0.03424056189640035
soft_section_tournament,21,1178,-0.03424056189640035
soft_section_tournament,22,1178,-0.03424056189640035
soft_section_tournament,23,1178,-0.03424056189640035
soft_section_tournament,24,1178,-0.03424056189640035
soft_section_tournament,25,1178,-0.03424056189640035
soft_section_tournament,26,1178,-0.03424056189640035
soft_section_tournament,27,1178,-0.03424056189640035
soft_section_tournament,28,1178,-0.03424056189640035
soft_section_tournament,29,1178,-0.03424056189640035
soft_section_tournament,30,1178,-0.03424056189640035
soft_section_tournament,31,1178,-0.03424056189640035
soft_section_tournament,32,1178,-0.03424056189640035
soft_section_tournament,33,1178,-0.03424056189640035
soft_section_tournament,34,1178,-0.03424056189640035
soft_section_tournament,35,1178,-0.03424056189640035
soft_section_tournament,36,1178,-0.03424056189640035
soft_section_tournament,37,1178,-0.03424056189640035
soft_section_tournament,38,1178,-0.03424056189640035
soft_section_tournament,39,1178,-0.03424056189640035
soft_section_tournament,40,1178,-0.03424056189640035
soft_section_tournament,41,1178,-0.03424056189640035
soft_section_tournament,42,1178,-0.03424056189640035
soft_section_tournament,43,1178,-0.03424056189640035
soft_section_tournament,44,1178,-0.03424056189640035
soft_section_tournament,45,1178,-0.03424056189640035
soft_section_tournament,46,1178,-0.03424056189640035
soft_section_tournament,47,1178,-0.03424056189640035
soft_section_tournament,48,1178,-0.03424056189640035
soft_section_tournament,49,1178,-0.03424056189640035
soft_section_tournament,50,1178,-0.03424056189640035
soft_section_tournament,51,1178,-0.03424056189640035
soft_section_tournament,52,1178,-0.03424056189640035
soft_section_tournament,53,1178,-0.03424056189640035
soft_section_tournament,54,1178,-0.03424056189640035
soft_section_tournament,55,1178,-0.03424056189640035
soft_section_tournament,56,1178,-0.03424056189640035
soft_section_tournament,57,1178,-0.03424056189640035
soft_section_tournament,58,1178,-0.03424056189640035
soft_section_tournament,59,1178,-0.03424056189640035
soft_section_tournament,60,1170,-0.027216856892010536
soft_section_tournament,61,1170,-0.027216856892010536
soft_section_tournament,62,1170,-0.027216856892010536
soft_section_tournament,63,1170,-0.027216856892010536
soft_section_tournament,64,1170,-0.027216856892010536
soft_section_tournament,65,1170,-0.027216856892010536
soft_section_tournament,66,1170,-0.027216856892010536
soft_section_tournament,67,1170,-0.027216856892010536
soft_section_tournament,68,1170,-0.027216856892010536
soft_section_tournament,69,1170,-0.027216856892010536
soft_section_tournament,70,1170,-0.027216856892010536
soft_section_tournament,71,1170,-0.027216856892010536
soft_section_tournament,72,1170,-0.027216856892010536
soft_section_tournament,73,1170,-0.027216856892010536
soft_section_tournament,74,1170,-0.027216856892010536
soft_section_tournament,75,1170,-0.027216856892010536
soft_section_tournament,76,1170,-0.027216856892010536
soft_section_tournament,77,1170,-0.027216856892010536
soft_section_tournament,78,1170,-0.027216856892010536
soft_section_tournament,79,1170,-0.027216856892010536
soft_section_tournament,80,1170,-0.027216856892010536
soft_section_tournament,81,1170,-0.027216856892010536
soft_section_tournament,82,1170,-0.027216856892010536
soft_section_tournament,83,1170,-0.027216856892010536
soft_section_tournament,84,1170,-0.027216856892010536
soft_section_tournament,85,1170,-0.027216856892010536
soft_section_tournament,86,1170,-0.027216856892010536
soft_section_tournament,87,1170,-0.027216856892010536
soft_section_tournament,88,1170,-0.027216856892010536
soft_section_tournament,89,1170,-0.027216856892010536
soft_section_tournament,90,1170,-0.027216856892010536
soft_section_tournament,91,1170,-0.027216856892010536
soft_section_tournament,92,1170,-0.027216856892010536
soft_section_tournament,93,1170,-0.027216856892010536
soft_section_tournament,94,1170,-0.027216856892010536
soft_section_tournament,95,1170,-0.027216856892010536
soft_section_tournament,96,1170,-0.027216856892010536
soft_section_tournament,97,1170,-0.027216856892010536
soft_section_tournament,98,1170,-0.027216856892010536
soft_section_tournament,99,1170,-0.027216856892010536
soft_nearest_roulette,0,1188,-0.04302019315188762
soft_nearest_roulette,1,1188,-0.04302019315188762
soft_nearest_roulette,2,1188,-0.04302019315188762
soft_nearest_roulette,3,1188,-0.04302019315188762
soft_nearest_roulette,4,1188,-0.04302019315188762
soft_nearest_roulette,5,1188,-0.04302019315188762
soft_nearest_roulette,6,1188,-0.04302019315188762
soft_nearest_roulette,7,1188,-0.04302019315188762
soft_nearest_roulette,8,1188,-0.04302019315188762
soft_nearest_roulette,9,1188,-0.04302019315188762
soft_nearest_roulette,10,1188,-0.04302019315188762
soft_nearest_roulette,11,1188,-0.04302019315188762
soft_nearest_roulette,12,1188,-0.04302019315188762
soft_nearest_roulette,13,1188,-0.04302019315188762
soft_nearest_roulette,14,1188,-0.04302019315188762
soft_nearest_roulette,15,1188,-0.04302019315188762
soft_nearest_roulette,16,1188,-0.04302019315188762
soft_nearest_roulette,17,1188,-0.04302019315188762
soft_nearest_roulette,18,1188,-0.04302019315188762
soft_nearest_roulette,19,1188,-0.04302019315188762
soft_nearest_roulette,20,1188,-0.04302019315188762
soft_nearest_roulette,21,1188,-0.04302019315188762
soft_nearest_roulette,22,1188,-0.04302019315188762
soft_nearest_roulette,23,1188,-0.04302019315188762
soft_nearest_roulette,24,1188,-0.04302019315188762
soft_nearest_roulette,25,1188,-0.04302019315188762
soft_nearest_roulette,26,1188,-0.04302019315188762
soft_nearest_roulette,27,1188,-0.04302019315188762
soft_nearest_roulette,28,1188,-0.04302019315188762
soft_nearest_roulette,29,1188,-0.04302019315188762
soft_nearest_roulette,30,1188,-0.04302019315188762
soft_nearest_roulette,31,1188,-0.04302019315188762
soft_nearest_roulette,32,1188,-0.04302019315188762
soft_nearest_roulette,33,1188,-0.04302019315188762
soft_nearest_roulette,34,1188,-0.04302019315188762
soft_nearest_roulette,35,1188,-0.04302019315188762
soft_nearest_roulette,36,1188,-0.04302019315188762
soft_nearest_roulette,37,1188,-0.04302019315188762
soft_nearest_roulette,38,1188,-0.04302019315188762
soft_nearest_roulette,39,1188,-0.04302019315188762
soft_nearest_roulette,40,1188,-0.04302019315188762
soft_nearest_roulette,41,1188,-0.04302019315188762
soft_nearest_roulette,42,1188,-0.04302019315188762
soft_nearest_roulette,43,1188,-0.04302019315188762
soft_nearest_roulette,44,1188,-0.04302019315188762
soft_nearest_roulette,45,1188,-0.04302019315188762
soft_nearest_roulette,46,1188,-0.04302019315188762
soft_nearest_roulette,47,1188,-0.04302019315188762
soft_nearest_roulette,48,1188,-0.04302019315188762
soft_nearest_roulette,49,1188,-0.04302019315188762
soft_nearest_roulette,50,1188,-0.04302019315188762
soft_nearest_roulette,51,1188,-0.04302019315188762
soft_nearest_roulette,52,1188,-0.04302019315188762
soft_nearest_roulette,53,1188,-0.04302019315188762
soft_nearest_roulette,54,1188,-0.04302019315188762
soft_nearest_roulette,55,1188,-0.04302019315188762
soft_nearest_roulette,56,1188,-0.04302019315188762
soft_nearest_roulette,57,1188,-0.04302019315188762
soft_nearest_roulette,58,1188,-0.04302019315188762
soft_nearest_roulette,59,1188,-0.04302019315188762
soft_nearest_roulette,60,1188,-0.04302019315188762
soft_nearest_roulette,61,1188,-0.04302019315188762
soft_nearest_roulette,62,1188,-0.04302019315188762
soft_nearest_roulette,63,1188,-0.04302019315188762
soft_nearest_roulette,64,1188,-0.04302019315188762
soft_nearest_roulette,65,1188,-0.04302019315188762
soft_nearest_roulette,66,1188,-0.04302019315188762
soft_nearest_roulette,67,1188,-0.04302019315188762
soft_nearest_roulette,68,1188,-0.04302019315188762
soft_nearest_roulette,69,1188,-0.04302019315188762
soft_nearest_roulette,70,1188,-0.04302019315188762
soft_nearest_roulette,71,1188,-0.04302019315188762
soft_nearest_roulette,72,1188,-0.04302019315188762
soft_nearest_roulette,73,1188,-0.04302019315188762
soft_nearest_roulette,74,1188,-0.04302019315188762
soft_nearest_roulette,75,1188,-0.04302019315188762
soft_nearest_roulette,76,1188,-0.04302019315188762
soft_nearest_roulette,77,1188,-0.04302019315188762
soft_nearest_roulette,78,1188,-0.04302019315188762
soft_nearest_roulette,79,1188,-0.04302019315188762
soft_nearest_roulette,80,1188,-0.04302019315188762
soft_nearest_roulette,81,1188,-0.04302019315188762
soft_nearest_roulette,82,1188,-0.04302019315188762
soft_nearest_roulette,83,1188,-0.04302019315188762
soft_nearest_roulette,84,1188,-0.04302019315188762
soft_nearest_roulette,85,1188,-0.04302019315188762
soft_nearest_roulette,86,1188,-0.04302019315188762
soft_nearest_roulette,87,1188,-0.04302019315188762
soft_nearest_roulette,88,1188,-0.04302019315188762
soft_nearest_roulette,89,1188,-0.04302019315188762
soft_nearest_roulette,90,1188,-0.04302019315188762
soft_nearest_roulette,91,1188,-0.04302019315188762
soft_nearest_roulette,92,1188,-0.04302019315188762
soft_nearest_roulette,93,1188,-0.04302019315188762
soft_nearest_roulette,94,1188,-0.04302019315188762
soft_nearest_roulette,95,1188,-0.04302019315188762
soft_nearest_roulette,96,1188,-0.04302019315188762
soft_nearest_roulette,97,1188,-0.04302019315188762
soft_nearest_roulette,98,1188,-0.04302019315188762
soft_nearest_roulette,99,1188,-0.04302019315188762
soft_nearest_tournament,0,1304,-0.14486391571553994
soft_nearest_tournament,1,1199,-0.05267778753292362
soft_nearest_tournament,2,1199,-0.05267778753292362
soft_nearest_tournament,3,1199,-0.05267778753292362
soft_nearest_tournament,4,1199,-0.05267778753292362
soft_nearest_tournament,5,1199,-0.05267778753292362
soft_nearest_tournament,6,1199,-0.05267778753292362
soft_nearest_tournament,7,1194,-0.048287971905179985
soft_nearest_tournament,8,1194,-0.048287971905179985
soft_nearest_tournament,9,1194,-0.048287971905179985
soft_nearest_tournament,10,1194,-0.048287971905179985
soft_nearest_tournament,11,1194,-0.048287971905179985
soft_nearest_tournament,12,1194,-0.048287971905179985
soft_nearest_tournament,13,1194,-0.048287971905179985
soft_nearest_tournament,14,1194,-0.048287971905179985
soft_nearest_tournament,15,1194,-0.048287971905179985
soft_nearest_tournament,16,1194,-0.048287971905179985
soft_nearest_tournament,17,1194,-0.048287971905179985
soft_nearest_tournament,18,1194,-0.048287971905179985
soft_nearest_tournament,19,1194,-0.048287971905179985
soft_nearest_tournament,20,1194,-0.048287971905179985
soft_nearest_tournament,21,1194,-0.048287971905179985
soft_nearest_tournament,22,1194,-0.048287971905179985
soft_nearest_tournament,23,1194,-0.048287971905179985
soft_nearest_tournament,24,1194,-0.048287971905179985
soft_nearest_tournament,25,1194,-0.048287971905179985
soft_nearest_tournament,26,1194,-0.048287971905179985
soft_nearest_tournament,27,1194,-0.048287971905179985
soft_nearest_tournament,28,1194,-0.048287971905179985
soft_nearest_tournament,29,1194,-0.048287971905179985
soft_nearest_tournament,30,1194,-0.048287971905179985
soft_nearest_tournament,31,1194,-0.048287971905179985
soft_nearest_tournament,32,1194,-0.048287971905179985
soft_nearest_tournament,33,1194,-0.048287971905179985
soft_nearest_tournament,34,1194,-0.048287971905179985
soft_nearest_tournament,35,1194,-0.048287971905179985
soft_nearest_tournament,36,1194,-0.048287971905179985
soft_nearest_tournament,37,1194,-0.048287971905179985
soft_nearest_tournament,38,1194,-0.048287971905179985
soft_nearest_tournament,39,1194,-0.048287971905179985
soft_nearest_tournament,40,1194,-0.048287971905179985
soft_nearest_tournament,41,1194,-0.048287971905179985
soft_nearest_tournament,42,1194,-0.048287971905179985
soft_nearest_tournament,43,1194,-0.048287971905179985
soft_nearest_tournament,44,1194,-0.048287971905179985
soft_nearest_tournament,45,1194,-0.048287971905179985
soft_nearest_tournament,46,1194,-0.048287971905179985
soft_nearest_tournament,47,1194,-0.048287971905179985
soft_nearest_tournament,48,1194,-0.048287971905179985
soft_nearest_tournament,49,1194,-0.048287971905179985
soft_nearest_tournament,50,1194,-0.048287971905179985
soft_nearest_tournament,51,1194,-0.048287971905179985
soft_nearest_tournament,52,1194,-0.048287971905179985
soft_nearest_tournament,53,1194,-0.048287971905179985
soft_nearest_tournament,54,1190,-0.04477611940298507
soft_nearest_tournament,55,1190,-0.04477611940298507
soft_nearest_tournament,56,1190,-0.04477611940298507
soft_nearest_tournament,57,1190,-0.04477611940298507
soft_nearest_tournament,58,1190,-0.04477611940298507
soft_nearest_tournament,59,1190,-0.04477611940298507
soft_nearest_tournament,60,1190,-0.04477611940298507
soft_nearest_tournament,61,1190,-0.04477611940298507
soft_nearest_tournament,62,1190,-0.04477611940298507
soft_nearest_tournament,63,1190,-0.04477611940298507
soft_nearest_tournament,64,1190,-0.04477611940298507
soft_nearest_tournament,65,1190,-0.04477611940298507
soft_nearest_tournament,66,1190,-0.04477611940298507
soft_nearest_tournament,67,1190,-0.04477611940298507
soft_nearest_tournament,68,1190,-0.04477611940298507
soft_nearest_tournament,69,1190,-0.04477611940298507
soft_nearest_tournament,70,1190,-0.04477611940298507
soft_nearest_tournament,71,1190,-0.04477611940298507
soft_nearest_tournament,72,1190,-0.04477611940298507
soft_nearest_tournament,73,1188,-0.04302019315188762
soft_nearest_tournament,74,1188,-0.04302019315188762
soft_nearest_tournament,75,1188,-0.04302019315188762
soft_nearest_tournament,76,1188,-0.04302019315188762
soft_nearest_tournament,77,1188,-0.04302019315188762
soft_nearest_tournament,78,1188,-0.04302019315188762
soft_nearest_tournament,79,1188,-0.04302019315188762
soft_nearest_tournament,80,1188,-0.04302019315188762
soft_nearest_tournament,81,1188,-0.04302019315188762
soft_nearest_tournament,82,1188,-0.04302019315188762
soft_nearest_tournament,83,1188,-0.04302019315188762
soft_nearest_tournament,84,1188,-0.04302019315188762
soft_nearest_tournament,85,1188,-0.04302019315188762
soft_nearest_tournament,86,1188,-0.04302019315188762
soft_nearest_tournament,87,1187,-0.04214223002633889
soft_nearest_tournament,88,1187,-0.04214223002633889
soft_nearest_tournament,89,1187,-0.04214223002633889
soft_nearest_tournament,90,1187,-0.04214223002633889
soft_nearest_tournament,91,1187,-0.04214223002633889
soft_nearest_tournament,92,1187,-0.04214223002633889
soft_nearest_tournament,93,1187,-0.04214223002633889
soft_nearest_tournament,94,1187,-0.04214223002633889
soft_nearest_tournament,95,1187,-0.04214223002633889
soft_nearest_tournament,96,1187,-0.04214223002633889
soft_nearest_tournament,97,1187,-0.04214223002633889
soft_nearest_tournament,98,1187,-0.04214223002633889
soft_nearest_tournament,99,1187,-0.04214223002633889
